Granja,Galpón,Sexo,Día,Tipo,Categoría,Cosechado (1/0),Cantidad cosechada
VILLA DEL LAGO,5,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,5,M,10,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,5,M,11,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,5,M,12,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,5,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,5,H,10,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,5,H,11,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,5,H,12,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,6,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,6,M,10,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,6,M,11,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,6,M,12,CAMPESINO,PEQUEÑO,0,0
VILLA DEL LAGO,6,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,6,H,10,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,6,H,11,BLANCO,PEQUEÑO,0,0
VILLA DEL LAGO,6,H,12,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,1,M,1,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,2,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,3,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,4,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,5,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,6,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,7,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,8,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,9,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,1,M,10,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,1,M,11,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,1,M,12,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,1,H,1,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,2,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,3,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,4,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,5,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,6,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,7,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,8,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,9,BLANCO,ENGORDE,0,0
LA MILAGROSA,1,H,10,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,1,H,11,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,1,H,12,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,2,M,1,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,2,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,3,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,4,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,5,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,6,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,7,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,8,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,9,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,2,M,10,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,2,M,11,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,2,M,12,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,2,H,1,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,2,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,3,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,4,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,5,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,6,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,7,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,8,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,9,BLANCO,ENGORDE,0,0
LA MILAGROSA,2,H,10,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,2,H,11,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,2,H,12,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,3,M,1,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,2,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,3,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,4,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,5,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,6,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,7,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,8,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,9,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,3,M,10,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,3,M,11,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,3,M,12,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,3,H,1,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,2,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,3,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,4,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,5,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,6,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,7,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,8,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,9,BLANCO,ENGORDE,0,0
LA MILAGROSA,3,H,10,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,3,H,11,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,3,H,12,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,4,M,1,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,2,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,3,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,4,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,5,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,6,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,7,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,8,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,9,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,4,M,10,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,4,M,11,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,4,M,12,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,4,H,1,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,2,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,3,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,4,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,5,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,6,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,7,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,8,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,9,BLANCO,ENGORDE,0,0
LA MILAGROSA,4,H,10,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,4,H,11,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,4,H,12,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,5,M,1,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,2,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,3,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,4,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,5,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,6,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,7,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,8,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,9,CAMPESINO,ENGORDE,0,0
LA MILAGROSA,5,M,10,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,5,M,11,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,5,M,12,CAMPESINO,PEQUEÑO,0,0
LA MILAGROSA,5,H,1,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,2,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,3,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,4,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,5,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,6,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,7,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,8,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,9,BLANCO,ENGORDE,0,0
LA MILAGROSA,5,H,10,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,5,H,11,BLANCO,PEQUEÑO,0,0
LA MILAGROSA,5,H,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,1,M,1,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,2,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,3,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,4,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,5,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,6,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,7,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,8,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,9,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,10,BLANCO,ENGORDE,0,0
LA ROMANA,1,M,11,BLANCO,PEQUEÑO,0,0
LA ROMANA,1,M,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,1,H,1,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,2,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,3,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,4,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,5,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,6,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,7,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,8,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,9,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,10,BLANCO,ENGORDE,0,0
LA ROMANA,1,H,11,BLANCO,PEQUEÑO,0,0
LA ROMANA,1,H,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,2,M,1,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,2,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,3,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,4,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,5,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,6,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,7,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,8,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,9,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,10,BLANCO,ENGORDE,0,0
LA ROMANA,2,M,11,BLANCO,PEQUEÑO,0,0
LA ROMANA,2,M,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,4,H,1,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,2,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,3,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,4,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,5,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,6,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,7,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,8,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,9,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,10,BLANCO,ENGORDE,0,0
LA ROMANA,4,H,11,BLANCO,PEQUEÑO,1,14382
LA ROMANA,4,H,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,3,M,1,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,2,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,3,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,4,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,5,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,6,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,7,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,8,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,9,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,10,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,11,BLANCO,ENGORDE,0,0
LA ROMANA,3,M,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,5,M,1,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,2,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,3,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,4,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,5,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,6,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,7,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,8,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,9,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,10,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,11,BLANCO,ENGORDE,0,0
LA ROMANA,5,M,12,BLANCO,PEQUEÑO,0,0
LA ROMANA,6,H,1,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,2,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,3,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,4,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,5,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,6,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,7,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,8,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,9,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,10,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,11,BLANCO,ENGORDE,0,0
LA ROMANA,6,H,12,BLANCO,PEQUEÑO,0,0
EL SILENCIO,1,H,1,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,2,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,3,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,4,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,5,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,6,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,7,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,8,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,9,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,10,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,11,BLANCO,ENGORDE,0,0
EL SILENCIO,1,H,12,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,1,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,2,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,3,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,4,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,5,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,6,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,7,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,8,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,9,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,10,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,11,BLANCO,ENGORDE,0,0
EL SILENCIO,2,M,12,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,1,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,2,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,3,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,4,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,5,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,6,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,7,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,8,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,9,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,10,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,11,BLANCO,ENGORDE,0,0
EL SILENCIO,2,H,12,BLANCO,ENGORDE,0,0
EL SILENCIO,3,M,1,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,2,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,3,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,4,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,5,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,6,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,7,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,8,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,9,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,10,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,11,CAMPESINO,ENGORDE,0,0
EL SILENCIO,3,M,12,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,10,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,11,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,M,12,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,7,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,10,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,11,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,7,H,12,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,10,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,11,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,M,12,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,8,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,10,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,11,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,8,H,12,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,10,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,11,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,M,12,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,9,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,10,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,11,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,9,H,12,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,10,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,11,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,M,12,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,10,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,2,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,3,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,4,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,5,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,6,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,7,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,8,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,9,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,10,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,11,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,10,H,12,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,11,M,1,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,2,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,3,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,4,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,5,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,6,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,7,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,8,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,9,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,10,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,11,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,M,12,CAMPESINO,ENGORDE,0,0
VILLA DEL LAGO,11,H,1,BLANCO,ENGORDE,0,0
VILLA DEL LAGO,11,H,2,BLANCO,ENGORDE,0,0
